,transaction_id,date_time,weekday_weekend,temp,dwpt,rhum,prcp,snow,wspd,pres,is_holiday,item_id
8614,8815,2017-03-25 15:36:00,1,17.1,-0.6,30.0,0,0,9.4,1030.1,0,[10]
8615,8816,2017-03-25 15:40:00,1,17.1,-0.6,30.0,0,0,9.4,1030.1,0,"[7, 24]"
8616,8817,2017-03-25 15:48:00,1,17.1,-0.6,30.0,0,0,9.4,1030.1,0,"[7, 7, 10]"
8617,8818,2017-03-25 15:50:00,1,17.1,-0.6,30.0,0,0,9.4,1030.1,0,[45]
8618,8819,2017-03-25 16:11:00,1,15.3,1.1,38.0,0,0,13.0,1029.4,0,"[7, 7, 24, 6]"
8619,8820,2017-03-25 16:13:00,1,15.3,1.1,38.0,0,0,13.0,1029.4,0,[1]
8620,8821,2017-03-25 16:17:00,1,15.3,1.1,38.0,0,0,13.0,1029.4,0,[1]
8621,8822,2017-03-25 16:31:00,1,15.3,1.1,38.0,0,0,13.0,1029.4,0,"[1, 5, 52]"
8622,8823,2017-03-25 16:53:00,1,15.3,1.1,38.0,0,0,13.0,1029.4,0,[13]
8623,8824,2017-03-25 16:56:00,1,15.3,1.1,38.0,0,0,13.0,1029.4,0,"[3, 10, 45, 24, 6]"
8624,8825,2017-03-25 17:09:00,1,15.3,1.8,40.0,0,0,7.6,1028.8,0,"[1, 7, 16, 24]"
8625,8826,2017-03-25 17:15:00,1,15.3,1.8,40.0,0,0,7.6,1028.8,0,"[92, 85]"
8626,8827,2017-03-26 09:08:00,1,4.1,2.1,87.0,0,0,3.6,1029.7,1,"[9, 1]"
8627,8828,2017-03-26 09:13:00,1,4.1,2.1,87.0,0,0,3.6,1029.7,1,"[1, 4]"
8628,8829,2017-03-26 09:17:00,1,4.1,2.1,87.0,0,0,3.6,1029.7,1,"[7, 9]"
8629,8830,2017-03-26 09:23:00,1,4.1,2.1,87.0,0,0,3.6,1029.7,1,"[7, 9]"
8630,8831,2017-03-26 09:23:00,1,4.1,2.1,87.0,0,0,3.6,1029.7,1,"[9, 7]"
8631,8832,2017-03-26 09:30:00,1,4.1,2.1,87.0,0,0,3.6,1029.7,1,[8]
8632,8833,2017-03-26 09:39:00,1,4.1,2.1,87.0,0,0,3.6,1029.7,1,"[9, 7]"
8633,8834,2017-03-26 09:46:00,1,4.1,2.1,87.0,0,0,3.6,1029.7,1,"[7, 30, 30, 9]"
8634,8835,2017-03-26 10:13:00,1,5.8,3.0,82.0,0,0,5.4,1029.6,1,"[9, 1, 24, 6, 37, 30, 7, 3, 10]"
8635,8836,2017-03-26 10:16:00,1,5.8,3.0,82.0,0,0,5.4,1029.6,1,[6]
8636,8837,2017-03-26 10:38:00,1,5.8,3.0,82.0,0,0,5.4,1029.6,1,"[4, 1]"
8637,8838,2017-03-26 10:42:00,1,5.8,3.0,82.0,0,0,5.4,1029.6,1,[7]
8638,8839,2017-03-26 10:58:00,1,5.8,3.0,82.0,0,0,5.4,1029.6,1,"[1, 24, 74]"
8639,8840,2017-03-26 11:01:00,1,9.7,4.5,70.0,0,0,5.4,1029.4,1,"[74, 16, 7]"
8640,8841,2017-03-26 11:05:00,1,9.7,4.5,70.0,0,0,5.4,1029.4,1,[1]
8641,8842,2017-03-26 11:06:00,1,9.7,4.5,70.0,0,0,5.4,1029.4,1,"[1, 1]"
8642,8843,2017-03-26 11:09:00,1,9.7,4.5,70.0,0,0,5.4,1029.4,1,"[8, 8]"
8643,8844,2017-03-26 11:16:00,1,9.7,4.5,70.0,0,0,5.4,1029.4,1,[7]
8644,8845,2017-03-26 11:29:00,1,9.7,4.5,70.0,0,0,5.4,1029.4,1,"[7, 1, 7, 8]"
8645,8846,2017-03-26 11:38:00,1,9.7,4.5,70.0,0,0,5.4,1029.4,1,"[6, 24, 7, 10]"
8646,8847,2017-03-26 11:38:00,1,9.7,4.5,70.0,0,0,5.4,1029.4,1,"[1, 78]"
8647,8848,2017-03-26 11:43:00,1,9.7,4.5,70.0,0,0,5.4,1029.4,1,"[7, 7, 74, 76, 60]"
8648,8849,2017-03-26 11:44:00,1,9.7,4.5,70.0,0,0,5.4,1029.4,1,"[7, 7, 24]"
8649,8850,2017-03-26 11:46:00,1,9.7,4.5,70.0,0,0,5.4,1029.4,1,[1]
8650,8851,2017-03-26 11:52:00,1,9.7,4.5,70.0,0,0,5.4,1029.4,1,"[7, 7, 30, 8]"
8651,8852,2017-03-26 11:58:00,1,9.7,4.5,70.0,0,0,5.4,1029.4,1,[1]
8652,8853,2017-03-26 12:05:00,1,12.2,3.2,54.0,0,0,3.6,1029.1,1,[7]
8653,8854,2017-03-26 12:21:00,1,12.2,3.2,54.0,0,0,3.6,1029.1,1,[7]
8654,8855,2017-03-26 12:22:00,1,12.2,3.2,54.0,0,0,3.6,1029.1,1,[78]
8655,8856,2017-03-26 12:29:00,1,12.2,3.2,54.0,0,0,3.6,1029.1,1,"[23, 1]"
8656,8857,2017-03-26 12:30:00,1,12.2,3.2,54.0,0,0,3.6,1029.1,1,[1]
8657,8858,2017-03-26 12:31:00,1,12.2,3.2,54.0,0,0,3.6,1029.1,1,[1]
8658,8859,2017-03-26 12:34:00,1,12.2,3.2,54.0,0,0,3.6,1029.1,1,"[74, 16, 7, 9, 24]"
8659,8860,2017-03-26 12:39:00,1,12.2,3.2,54.0,0,0,3.6,1029.1,1,"[45, 60]"
8660,8861,2017-03-26 12:40:00,1,12.2,3.2,54.0,0,0,3.6,1029.1,1,"[74, 10, 7]"
8661,8862,2017-03-26 12:40:00,1,12.2,3.2,54.0,0,0,3.6,1029.1,1,[1]
8662,8863,2017-03-26 12:52:00,1,12.2,3.2,54.0,0,0,3.6,1029.1,1,"[7, 16, 33]"
8663,8864,2017-03-26 13:01:00,1,12.5,2.6,51.0,0,0,11.2,1029.1,1,[78]
8664,8865,2017-03-26 13:02:00,1,12.5,2.6,51.0,0,0,11.2,1029.1,1,[1]
8665,8866,2017-03-26 13:25:00,1,12.5,2.6,51.0,0,0,11.2,1029.1,1,[1]
8666,8867,2017-03-26 13:28:00,1,12.5,2.6,51.0,0,0,11.2,1029.1,1,[23]
8667,8868,2017-03-26 13:37:00,1,12.5,2.6,51.0,0,0,11.2,1029.1,1,"[7, 27, 1, 24, 1, 21]"
8668,8869,2017-03-26 13:42:00,1,12.5,2.6,51.0,0,0,11.2,1029.1,1,"[7, 23, 1, 24]"
8669,8870,2017-03-26 13:44:00,1,12.5,2.6,51.0,0,0,11.2,1029.1,1,"[10, 30]"
8670,8871,2017-03-26 13:45:00,1,12.5,2.6,51.0,0,0,11.2,1029.1,1,"[30, 30, 30, 27, 16, 13]"
8671,8872,2017-03-26 13:56:00,1,12.5,2.6,51.0,0,0,11.2,1029.1,1,[1]
8672,8873,2017-03-26 14:17:00,1,12.6,1.0,45.0,0,0,11.2,1028.9,1,[78]
8673,8874,2017-03-26 14:24:00,1,12.6,1.0,45.0,0,0,11.2,1028.9,1,"[10, 61, 9]"
8674,8875,2017-03-26 14:25:00,1,12.6,1.0,45.0,0,0,11.2,1028.9,1,[7]
8675,8876,2017-03-26 14:30:00,1,12.6,1.0,45.0,0,0,11.2,1028.9,1,"[7, 52, 33, 3, 3]"
8676,8877,2017-03-26 14:47:00,1,12.6,1.0,45.0,0,0,11.2,1028.9,1,[33]
8677,8878,2017-03-26 14:53:00,1,12.6,1.0,45.0,0,0,11.2,1028.9,1,"[7, 7, 33, 24]"
8678,8879,2017-03-26 14:54:00,1,12.6,1.0,45.0,0,0,11.2,1028.9,1,"[33, 1, 10]"
8679,8880,2017-03-26 14:56:00,1,12.6,1.0,45.0,0,0,11.2,1028.9,1,"[7, 30]"
8680,8881,2017-03-26 14:58:00,1,12.6,1.0,45.0,0,0,11.2,1028.9,1,"[30, 30, 27, 16]"
8681,8882,2017-03-26 15:00:00,1,12.3,-0.2,42.0,0,0,18.4,1028.5,1,"[7, 10, 33, 30, 30, 1]"
8682,8883,2017-03-26 15:04:00,1,12.3,-0.2,42.0,0,0,18.4,1028.5,1,[24]
8683,8884,2017-03-26 15:06:00,1,12.3,-0.2,42.0,0,0,18.4,1028.5,1,[6]
8684,8885,2017-03-26 15:30:00,1,12.3,-0.2,42.0,0,0,18.4,1028.5,1,"[7, 7, 24]"
8685,8886,2017-03-26 15:48:00,1,12.3,-0.2,42.0,0,0,18.4,1028.5,1,"[23, 30]"
8686,8887,2017-03-26 16:04:00,1,11.0,2.3,55.0,0,0,22.3,1028.0,1,"[7, 33, 24, 10]"
8687,8888,2017-03-26 16:09:00,1,11.0,2.3,55.0,0,0,22.3,1028.0,1,"[81, 3, 7, 33, 1, 5]"
8688,8889,2017-03-26 16:12:00,1,11.0,2.3,55.0,0,0,22.3,1028.0,1,"[30, 30, 1, 16]"
8689,8890,2017-03-27 08:30:00,0,0.7,0.6,99.0,0,0,3.6,1025.8,0,"[58, 7]"
8690,8891,2017-03-27 08:34:00,0,0.7,0.6,99.0,0,0,3.6,1025.8,0,"[7, 6]"
8691,8892,2017-03-27 09:29:00,0,4.0,3.7,98.0,0,0,3.6,1025.7,0,[7]
8692,8893,2017-03-27 09:49:00,0,4.0,3.7,98.0,0,0,3.6,1025.7,0,[1]
8693,8894,2017-03-27 10:36:00,0,7.3,4.6,83.0,0,0,0.0,1025.4,0,"[10, 60]"
8694,8895,2017-03-27 10:37:00,0,7.3,4.6,83.0,0,0,0.0,1025.4,0,"[3, 60]"
8695,8896,2017-03-27 10:43:00,0,7.3,4.6,83.0,0,0,0.0,1025.4,0,"[7, 6]"
8696,8897,2017-03-27 10:47:00,0,7.3,4.6,83.0,0,0,0.0,1025.4,0,"[7, 7, 10]"
8697,8898,2017-03-27 10:47:00,0,7.3,4.6,83.0,0,0,0.0,1025.4,0,[7]
8698,8899,2017-03-27 11:09:00,0,9.9,4.9,71.0,0,0,7.6,1025.3,0,[60]
8699,8900,2017-03-27 11:12:00,0,9.9,4.9,71.0,0,0,7.6,1025.3,0,"[7, 6]"
8700,8901,2017-03-27 11:13:00,0,9.9,4.9,71.0,0,0,7.6,1025.3,0,"[10, 61]"
8701,8902,2017-03-27 11:14:00,0,9.9,4.9,71.0,0,0,7.6,1025.3,0,"[10, 1]"
8702,8903,2017-03-27 11:16:00,0,9.9,4.9,71.0,0,0,7.6,1025.3,0,"[7, 1]"
8703,8904,2017-03-27 11:19:00,0,9.9,4.9,71.0,0,0,7.6,1025.3,0,"[7, 10]"
8704,8905,2017-03-27 11:31:00,0,9.9,4.9,71.0,0,0,7.6,1025.3,0,"[7, 7]"
8705,8906,2017-03-27 11:54:00,0,9.9,4.9,71.0,0,0,7.6,1025.3,0,"[1, 7]"
8706,8907,2017-03-27 12:02:00,0,10.7,4.8,67.0,0,0,9.4,1025.1,0,[7]
8707,8908,2017-03-27 12:03:00,0,10.7,4.8,67.0,0,0,9.4,1025.1,0,[7]
8708,8909,2017-03-27 12:24:00,0,10.7,4.8,67.0,0,0,9.4,1025.1,0,"[61, 58]"
8709,8910,2017-03-27 12:30:00,0,10.7,4.8,67.0,0,0,9.4,1025.1,0,"[3, 33]"
8710,8911,2017-03-27 12:34:00,0,10.7,4.8,67.0,0,0,9.4,1025.1,0,"[27, 6, 7]"
8711,8912,2017-03-27 12:39:00,0,10.7,4.8,67.0,0,0,9.4,1025.1,0,"[7, 30]"
8712,8913,2017-03-27 13:00:00,0,10.6,5.4,70.0,0,0,14.8,1024.6,0,"[27, 73]"
8713,8914,2017-03-27 13:12:00,0,10.6,5.4,70.0,0,0,14.8,1024.6,0,"[7, 10, 56, 61]"
8714,8915,2017-03-27 13:16:00,0,10.6,5.4,70.0,0,0,14.8,1024.6,0,[7]
8715,8916,2017-03-27 13:19:00,0,10.6,5.4,70.0,0,0,14.8,1024.6,0,"[7, 7, 73]"
8716,8917,2017-03-27 13:21:00,0,10.6,5.4,70.0,0,0,14.8,1024.6,0,[1]
8717,8918,2017-03-27 13:39:00,0,10.6,5.4,70.0,0,0,14.8,1024.6,0,[58]
8718,8919,2017-03-27 13:42:00,0,10.6,5.4,70.0,0,0,14.8,1024.6,0,"[33, 52, 1, 73, 30, 10, 10]"
8719,8921,2017-03-27 13:53:00,0,10.6,5.4,70.0,0,0,14.8,1024.6,0,[7]
8720,8922,2017-03-27 14:12:00,0,10.1,5.3,72.0,0,0,18.4,1024.1,0,"[7, 27, 30]"
8721,8923,2017-03-27 14:14:00,0,10.1,5.3,72.0,0,0,18.4,1024.1,0,"[7, 52]"
8722,8924,2017-03-27 14:41:00,0,10.1,5.3,72.0,0,0,18.4,1024.1,0,"[7, 27, 13, 58, 72]"
8723,8925,2017-03-27 14:47:00,0,10.1,5.3,72.0,0,0,18.4,1024.1,0,"[30, 7, 58]"
8724,8926,2017-03-27 15:30:00,0,10.0,4.2,67.0,0,0,20.5,1023.8,0,[7]
8725,8927,2017-03-27 15:32:00,0,10.0,4.2,67.0,0,0,20.5,1023.8,0,"[10, 6]"
8726,8928,2017-03-27 15:33:00,0,10.0,4.2,67.0,0,0,20.5,1023.8,0,"[7, 1]"
8727,8929,2017-03-27 15:36:00,0,10.0,4.2,67.0,0,0,20.5,1023.8,0,"[21, 10]"
8728,8930,2017-03-27 15:36:00,0,10.0,4.2,67.0,0,0,20.5,1023.8,0,[5]
8729,8931,2017-03-27 16:05:00,0,10.3,3.1,61.0,0,0,18.4,1023.5,0,[10]
8730,8932,2017-03-27 16:12:00,0,10.3,3.1,61.0,0,0,18.4,1023.5,0,"[7, 30]"
8731,8933,2017-03-27 16:50:00,0,10.3,3.1,61.0,0,0,18.4,1023.5,0,[13]
8732,8934,2017-03-28 08:55:00,0,5.8,5.4,97.0,0,0,3.6,1018.5,0,[7]
8733,8935,2017-03-28 09:19:00,0,6.4,5.2,92.0,0,0,9.4,1018.2,0,"[7, 1]"
8734,8936,2017-03-28 09:27:00,0,6.4,5.2,92.0,0,0,9.4,1018.2,0,[7]
8735,8937,2017-03-28 09:51:00,0,6.4,5.2,92.0,0,0,9.4,1018.2,0,[1]
8736,8938,2017-03-28 10:04:00,0,6.8,5.3,90.0,0,0,13.0,1018.0,0,"[7, 60]"
8737,8939,2017-03-28 10:05:00,0,6.8,5.3,90.0,0,0,13.0,1018.0,0,[7]
8738,8940,2017-03-28 10:11:00,0,6.8,5.3,90.0,0,0,13.0,1018.0,0,"[7, 7, 58]"
8739,8941,2017-03-28 10:36:00,0,6.8,5.3,90.0,0,0,13.0,1018.0,0,"[7, 7, 30]"
8740,8942,2017-03-28 10:39:00,0,6.8,5.3,90.0,0,0,13.0,1018.0,0,[7]
8741,8943,2017-03-28 10:49:00,0,6.8,5.3,90.0,0,0,13.0,1018.0,0,"[7, 8]"
8742,8944,2017-03-28 10:54:00,0,6.8,5.3,90.0,0,0,13.0,1018.0,0,[78]
8743,8945,2017-03-28 11:06:00,0,6.7,5.2,90.0,0,0,11.2,1018.0,0,"[7, 10, 5]"
8744,8946,2017-03-28 11:17:00,0,6.7,5.2,90.0,0,0,11.2,1018.0,0,"[7, 10]"
8745,8947,2017-03-28 11:19:00,0,6.7,5.2,90.0,0,0,11.2,1018.0,0,"[7, 3, 8]"
8746,8948,2017-03-28 11:21:00,0,6.7,5.2,90.0,0,0,11.2,1018.0,0,"[52, 5, 58, 7]"
8747,8949,2017-03-28 11:28:00,0,6.7,5.2,90.0,0,0,11.2,1018.0,0,"[7, 7, 8]"
8748,8950,2017-03-28 11:33:00,0,6.7,5.2,90.0,0,0,11.2,1018.0,0,"[8, 7, 10]"
8749,8951,2017-03-28 11:48:00,0,6.7,5.2,90.0,0,0,11.2,1018.0,0,[7]
8750,8952,2017-03-28 12:05:00,0,7.0,5.5,90.0,0,0,9.4,1017.7,0,[8]
8751,8953,2017-03-28 12:14:00,0,7.0,5.5,90.0,0,0,9.4,1017.7,0,[7]
8752,8954,2017-03-28 12:22:00,0,7.0,5.5,90.0,0,0,9.4,1017.7,0,[14]
8753,8955,2017-03-28 12:32:00,0,7.0,5.5,90.0,0,0,9.4,1017.7,0,[7]
8754,8956,2017-03-28 12:50:00,0,7.0,5.5,90.0,0,0,9.4,1017.7,0,"[8, 45, 58]"
8755,8957,2017-03-28 12:51:00,0,7.0,5.5,90.0,0,0,9.4,1017.7,0,"[78, 1]"
8756,8958,2017-03-28 12:56:00,0,7.0,5.5,90.0,0,0,9.4,1017.7,0,[32]
8757,8959,2017-03-28 13:00:00,0,7.3,5.3,87.0,0,0,9.4,1017.6,0,"[27, 7, 30, 6]"
8758,8960,2017-03-28 13:01:00,0,7.3,5.3,87.0,0,0,9.4,1017.6,0,"[58, 7, 21]"
8759,8961,2017-03-28 13:13:00,0,7.3,5.3,87.0,0,0,9.4,1017.6,0,"[24, 6]"
8760,8962,2017-03-28 13:19:00,0,7.3,5.3,87.0,0,0,9.4,1017.6,0,"[60, 30, 13, 27]"
8761,8963,2017-03-28 13:27:00,0,7.3,5.3,87.0,0,0,9.4,1017.6,0,"[16, 1, 60, 30, 30, 58]"
8762,8964,2017-03-28 13:30:00,0,7.3,5.3,87.0,0,0,9.4,1017.6,0,"[30, 13]"
8763,8965,2017-03-28 13:31:00,0,7.3,5.3,87.0,0,0,9.4,1017.6,0,"[10, 30]"
8764,8966,2017-03-28 13:31:00,0,7.3,5.3,87.0,0,0,9.4,1017.6,0,"[10, 30]"
8765,8967,2017-03-28 13:47:00,0,7.3,5.3,87.0,0,0,9.4,1017.6,0,"[21, 7]"
8766,8968,2017-03-28 13:53:00,0,7.3,5.3,87.0,0,0,9.4,1017.6,0,[21]
8767,8969,2017-03-28 13:58:00,0,7.3,5.3,87.0,0,0,9.4,1017.6,0,"[6, 10]"
8768,8970,2017-03-28 14:01:00,0,7.6,4.7,82.0,0,0,9.4,1017.0,0,"[7, 30]"
8769,8971,2017-03-28 14:08:00,0,7.6,4.7,82.0,0,0,9.4,1017.0,0,"[21, 7, 6]"
8770,8973,2017-03-28 14:18:00,0,7.6,4.7,82.0,0,0,9.4,1017.0,0,"[21, 24, 16]"
8771,8974,2017-03-28 14:22:00,0,7.6,4.7,82.0,0,0,9.4,1017.0,0,"[21, 72]"
8772,8975,2017-03-28 14:24:00,0,7.6,4.7,82.0,0,0,9.4,1017.0,0,[1]
8773,8976,2017-03-28 14:36:00,0,7.6,4.7,82.0,0,0,9.4,1017.0,0,"[3, 7, 60, 6]"
8774,8977,2017-03-28 14:42:00,0,7.6,4.7,82.0,0,0,9.4,1017.0,0,[7]
8775,8978,2017-03-28 14:47:00,0,7.6,4.7,82.0,0,0,9.4,1017.0,0,[1]
8776,8979,2017-03-28 14:55:00,0,7.6,4.7,82.0,0,0,9.4,1017.0,0,[60]
8777,8980,2017-03-28 15:14:00,0,8.2,5.0,80.0,0,0,3.6,1016.2,0,"[10, 5]"
8778,8981,2017-03-28 15:29:00,0,8.2,5.0,80.0,0,0,3.6,1016.2,0,"[7, 61]"
8779,8982,2017-03-28 15:30:00,0,8.2,5.0,80.0,0,0,3.6,1016.2,0,"[7, 73]"
8780,8983,2017-03-28 15:39:00,0,8.2,5.0,80.0,0,0,3.6,1016.2,0,"[1, 5]"
8781,8985,2017-03-28 16:02:00,0,8.1,5.6,84.0,0,0,9.4,1015.6,0,"[5, 6]"
8782,8986,2017-03-28 16:40:00,0,8.1,5.6,84.0,0,0,9.4,1015.6,0,"[5, 1]"
8783,8987,2017-03-28 16:52:00,0,8.1,5.6,84.0,0,0,9.4,1015.6,0,"[7, 7, 72]"
8784,8988,2017-03-29 08:21:00,0,5.9,5.9,100.0,0,0,1.8,1014.9,1,[7]
8785,8989,2017-03-29 08:29:00,0,5.9,5.9,100.0,0,0,1.8,1014.9,1,[7]
8786,8990,2017-03-29 08:33:00,0,5.9,5.9,100.0,0,0,1.8,1014.9,1,"[3, 1, 5]"
8787,8991,2017-03-29 08:43:00,0,5.9,5.9,100.0,0,0,1.8,1014.9,1,[1]
8788,8992,2017-03-29 09:00:00,0,6.8,6.8,100.0,0,0,5.4,1015.3,1,"[10, 16, 5]"
8789,8993,2017-03-29 09:23:00,0,6.8,6.8,100.0,0,0,5.4,1015.3,1,"[1, 74]"
8790,8994,2017-03-29 09:45:00,0,6.8,6.8,100.0,0,0,5.4,1015.3,1,[37]
8791,8995,2017-03-29 10:17:00,0,6.8,6.5,98.0,0,0,11.2,1015.7,1,[23]
8792,8996,2017-03-29 10:26:00,0,6.8,6.5,98.0,0,0,11.2,1015.7,1,"[14, 3]"
8793,8997,2017-03-29 10:40:00,0,6.8,6.5,98.0,0,0,11.2,1015.7,1,[1]
8794,8998,2017-03-29 10:46:00,0,6.8,6.5,98.0,0,0,11.2,1015.7,1,[7]
8795,8999,2017-03-29 10:51:00,0,6.8,6.5,98.0,0,0,11.2,1015.7,1,"[1, 24, 7, 7, 7]"
8796,9000,2017-03-29 11:10:00,0,6.9,6.6,98.0,0,0,13.0,1016.1,1,"[60, 7]"
8797,9001,2017-03-29 11:17:00,0,6.9,6.6,98.0,0,0,13.0,1016.1,1,"[7, 7]"
8798,9002,2017-03-29 11:28:00,0,6.9,6.6,98.0,0,0,13.0,1016.1,1,[1]
8799,9003,2017-03-29 11:33:00,0,6.9,6.6,98.0,0,0,13.0,1016.1,1,[7]
8800,9004,2017-03-29 11:44:00,0,6.9,6.6,98.0,0,0,13.0,1016.1,1,[1]
8801,9005,2017-03-29 11:50:00,0,6.9,6.6,98.0,0,0,13.0,1016.1,1,"[16, 27, 9, 30]"
8802,9006,2017-03-29 12:02:00,0,7.0,6.9,99.0,0,0,16.6,1016.0,1,"[7, 60]"
8803,9007,2017-03-29 12:23:00,0,7.0,6.9,99.0,0,0,16.6,1016.0,1,[7]
8804,9008,2017-03-29 12:40:00,0,7.0,6.9,99.0,0,0,16.6,1016.0,1,"[7, 10, 24, 9]"
8805,9009,2017-03-29 12:46:00,0,7.0,6.9,99.0,0,0,16.6,1016.0,1,[1]
8806,9010,2017-03-29 12:48:00,0,7.0,6.9,99.0,0,0,16.6,1016.0,1,"[74, 41, 7, 7, 16]"
8807,9011,2017-03-29 12:58:00,0,7.0,6.9,99.0,0,0,16.6,1016.0,1,"[7, 1, 73, 21, 1]"
8808,9012,2017-03-29 13:17:00,0,7.3,6.9,97.0,0,0,16.6,1015.5,1,[7]
8809,9013,2017-03-29 13:18:00,0,7.3,6.9,97.0,0,0,16.6,1015.5,1,"[10, 7, 5, 30]"
8810,9014,2017-03-29 13:29:00,0,7.3,6.9,97.0,0,0,16.6,1015.5,1,[1]
8811,9015,2017-03-29 13:37:00,0,7.3,6.9,97.0,0,0,16.6,1015.5,1,"[10, 24, 21]"
8812,9016,2017-03-29 13:45:00,0,7.3,6.9,97.0,0,0,16.6,1015.5,1,[1]
8813,9017,2017-03-29 13:58:00,0,7.3,6.9,97.0,0,0,16.6,1015.5,1,"[10, 7, 21, 24]"
8814,9018,2017-03-29 14:04:00,0,7.1,7.1,100.0,0,0,18.4,1015.3,1,"[61, 7]"
8815,9019,2017-03-29 14:10:00,0,7.1,7.1,100.0,0,0,18.4,1015.3,1,"[1, 6]"
8816,9020,2017-03-29 14:14:00,0,7.1,7.1,100.0,0,0,18.4,1015.3,1,"[7, 74]"
8817,9021,2017-03-29 14:47:00,0,7.1,7.1,100.0,0,0,18.4,1015.3,1,"[7, 10, 7]"
8818,9022,2017-03-29 14:48:00,0,7.1,7.1,100.0,0,0,18.4,1015.3,1,"[10, 10, 93]"
8819,9023,2017-03-29 15:33:00,0,7.5,7.5,100.0,0,0,16.6,1014.6,1,"[7, 9, 6]"
8820,9024,2017-03-29 15:37:00,0,7.5,7.5,100.0,0,0,16.6,1014.6,1,"[1, 7, 1, 86]"
8821,9025,2017-03-29 16:01:00,0,7.8,7.7,99.0,0,0,14.8,1013.5,1,"[7, 10, 53]"
8822,9026,2017-03-29 16:15:00,0,7.8,7.7,99.0,0,0,14.8,1013.5,1,"[74, 45, 7, 7]"
8823,9027,2017-03-29 16:46:00,0,7.8,7.7,99.0,0,0,14.8,1013.5,1,[7]
8824,9028,2017-03-29 16:47:00,0,7.8,7.7,99.0,0,0,14.8,1013.5,1,[16]
8825,9029,2017-03-29 16:48:00,0,7.8,7.7,99.0,0,0,14.8,1013.5,1,[10]
8826,9030,2017-03-29 16:54:00,0,7.8,7.7,99.0,0,0,14.8,1013.5,1,"[7, 52]"
8827,9031,2017-03-29 16:59:00,0,7.8,7.7,99.0,0,0,14.8,1013.5,1,"[21, 10, 24]"
8828,9032,2017-03-30 08:34:00,0,10.7,9.3,91.0,0,0,9.4,1009.5,0,[7]
8829,9033,2017-03-30 08:40:00,0,10.7,9.3,91.0,0,0,9.4,1009.5,0,[87]
8830,9034,2017-03-30 08:41:00,0,10.7,9.3,91.0,0,0,9.4,1009.5,0,[87]
8831,9035,2017-03-30 08:41:00,0,10.7,9.3,91.0,0,0,9.4,1009.5,0,[87]
8832,9036,2017-03-30 08:56:00,0,10.7,9.3,91.0,0,0,9.4,1009.5,0,"[3, 3, 7, 60]"
8833,9037,2017-03-30 08:57:00,0,10.7,9.3,91.0,0,0,9.4,1009.5,0,[7]
8834,9038,2017-03-30 08:57:00,0,10.7,9.3,91.0,0,0,9.4,1009.5,0,[92]
8835,9039,2017-03-30 09:05:00,0,12.2,9.9,86.0,0,0,14.8,1009.8,0,[1]
8836,9040,2017-03-30 09:08:00,0,12.2,9.9,86.0,0,0,14.8,1009.8,0,"[1, 6]"
8837,9041,2017-03-30 09:13:00,0,12.2,9.9,86.0,0,0,14.8,1009.8,0,"[7, 5]"
8838,9042,2017-03-30 09:17:00,0,12.2,9.9,86.0,0,0,14.8,1009.8,0,[7]
8839,9043,2017-03-30 09:18:00,0,12.2,9.9,86.0,0,0,14.8,1009.8,0,"[10, 10, 24]"
8840,9044,2017-03-30 09:53:00,0,12.2,9.9,86.0,0,0,14.8,1009.8,0,"[7, 7]"
8841,9045,2017-03-30 09:59:00,0,12.2,9.9,86.0,0,0,14.8,1009.8,0,[1]
8842,9046,2017-03-30 10:26:00,0,12.6,9.8,83.0,0,0,18.4,1010.0,0,"[10, 60, 1]"
8843,9047,2017-03-30 10:31:00,0,12.6,9.8,83.0,0,0,18.4,1010.0,0,"[1, 7, 3]"
8844,9048,2017-03-30 10:38:00,0,12.6,9.8,83.0,0,0,18.4,1010.0,0,[1]
8845,9049,2017-03-30 10:41:00,0,12.6,9.8,83.0,0,0,18.4,1010.0,0,"[78, 58]"
8846,9051,2017-03-30 10:43:00,0,12.6,9.8,83.0,0,0,18.4,1010.0,0,"[52, 23]"
8847,9052,2017-03-30 10:45:00,0,12.6,9.8,83.0,0,0,18.4,1010.0,0,"[52, 53]"
8848,9053,2017-03-30 10:58:00,0,12.6,9.8,83.0,0,0,18.4,1010.0,0,"[24, 1, 7, 7, 78]"
8849,9054,2017-03-30 11:00:00,0,12.7,10.1,84.0,0,0,13.0,1010.1,0,[1]
8850,9055,2017-03-30 11:11:00,0,12.7,10.1,84.0,0,0,13.0,1010.1,0,[14]
8851,9056,2017-03-30 11:12:00,0,12.7,10.1,84.0,0,0,13.0,1010.1,0,[7]
8852,9057,2017-03-30 11:18:00,0,12.7,10.1,84.0,0,0,13.0,1010.1,0,[7]
8853,9058,2017-03-30 11:18:00,0,12.7,10.1,84.0,0,0,13.0,1010.1,0,"[16, 3, 6]"
8854,9059,2017-03-30 11:26:00,0,12.7,10.1,84.0,0,0,13.0,1010.1,0,"[7, 6]"
8855,9060,2017-03-30 11:49:00,0,12.7,10.1,84.0,0,0,13.0,1010.1,0,"[1, 24, 52, 10, 45]"
8856,9061,2017-03-30 12:02:00,0,13.7,10.5,81.0,0,0,24.1,1009.8,0,"[7, 58]"
8857,9062,2017-03-30 12:04:00,0,13.7,10.5,81.0,0,0,24.1,1009.8,0,[30]
